Text,label
Thunder Bay Olympic hopeful back to training after cancellation of Tokyo Games,1
B.C. preparing to ease some COVID-19 restrictions in May,1
Canadian with COVID-19 describes life under quarantine at Japanese hospital,1
Emergency aid for small businesses hit hard by COVID-19 'just not enough',1
Get informed on the top stories of the day in one quick scan,1
Councillor Josh Matlow in isolation after contact with person who tested positive for COVID-19,1
Restaurants pivot to selling groceries during COVID shutdown,1
Survey suggests further financial pain for Vancouver after province rejects plea for $200M bailout,1
"OPEC deal 'not nearly enough' to hasten oil recovery, says Calgary expert",1
Group inspires Indigenous artists to channel creative energy into face masks,1
Queen Elizabeth Driveway partially closes this weekend to vehicles,1
Here's what it's like to go through COVID-19 testing in Nova Scotia,1
"Despite community spread, Sudbury mayor commends residents for efforts during crisis",1
"COVID-19 on P.E.I.: What's happening Monday, April 27",1
"Carleton, U of O, Algonquin cancel classes due to COVID-19",1
Emergency aid for small businesses hit hard by COVID-19 'just not enough',1
"7 new coronavirus cases found in B.C., including 2 health-care workers",1
Sarnia-area taxi driver tests positive for COVID-19 prompting Lambton Health call-out,1
"N.S. public sector staff, students must self-isolate for 14 days if they travel outside Canada",1
First batch of CFB Trenton quarantines coming to an end,1
Sask. researchers team up with local companies to make hand sanitizer,1
Moncton fire chief overseeing pandemic response goes into self-isolation,1
"Province announces up to $110M for MPI ratepayers, mum on possible layoffs",1
"Canada, U.S. border temporarily closing to non-essential traffic to slow COVID-19",1
Harvey Weinstein moved to state prison on eve of 68th birthday,1
Souls Harbour and Salvation Army still providing meals during pandemic,1
Tips for cutting hair at home during COVID-19,1
"Mont1 family stuck in China will be able to go home, but must leave father behind",1
N.B. customers slam Bell Aliant for price increase amid COVID-19 outbreak,1
Quebec's first COVID-19 patient is on the mend as health authorities retrace her steps,1
"COVID-19 prompts flood of people to write, change their wills — but quarantine measures are getting in the way",1
"TTC, GO Transit step up cleaning, disinfecting of vehicles amid COVID-19 concern",1
"Temporary labour rules problematic for essential workers, labour leader says",1
'Fills our hearts' and kids' tummies: Westmount school donates to Thunder Bay family snack program,1
"Victoria university, private school confirm COVID-19 cases",1
4 new COVID-19 deaths in Leeds-Grenville-Lanark,1
Moncton fire chief overseeing pandemic response goes into self-isolation,1
Manitoba legislature suspended indefinitely over COVID-19 concerns,1
3 long-term care homes run by same company report total of 71 deaths from COVID-19,1
N.W.T. mines are COVID-19 time bombs — let's put people over profit,1
Red Deer Catholic Regional Schools cancels international trips due to COVID-19 outbreak,1
Windsor Regional Hospital to convert St. Clair College SportsPlex into COVID-19 field hospital,1
"Sudbury police aim to minimize risk, while still on the front line during COVID-19",1
"Canada, U.S. border temporarily closing to non-essential traffic to slow COVID-19",1
N.W.T. and Nunavut continue to have highest workplace death rate in country,1
Councillor Josh Matlow in isolation after contact with person who tested positive for COVID-19,1
Cruise passengers start to disembark in Japan as 2-week virus quarantine ends,1
Edmonton councillors urge city to crack down on noisy vehicles,1
"Situation for Canadian trapped in Wuhan growing dire, says daughter",1
"Amid COVID-19 restrictions, couples looking to postpone weddings in Cape Breton",1
Education minister says B.C. students could be back in classrooms before end of school year,1
"Many hotels could remain closed for good, Ottawa hotelier says",1
Retired nurses want to fight COVID-19. So why is Ontario so slow to call them back?,1
"Oil prices take biggest plunge in decades, taking another bite out of reeling Alberta",1
COVID-19 precautions close Vancouver business school for 3-day disinfection,1
Midwives inundated with home birth requests amid COVID-19 pandemic,1
Get informed on the top stories of the day in one quick scan,1
2 deaths under investigation at park hosting homeless camp in Victoria,1
2 deaths under investigation at park hosting homeless camp in Victoria,1
'In a position to be somewhat flexible': Northwoods League takes wait-and-see approach to 2020 season,1
Survey suggests further financial pain for Vancouver after province rejects plea for $200M bailout,1
"B.C. teachers, employer reach tentative deal on new collective agreement",1
The Works supervised injection site reopens with physical distancing measures in place,1
Uptown Waterloo lights to shine in red and pink for front-line workers,1
"No new cases of COVID-19 confirmed for P.E.I. Saturday, 70 tests pending",1
Students with out-of-date immunization records won't be suspended this spring,1
"Efforts to stop coronavirus 'greatest fight of our time,' says health minister as B.C. cases rise to 424",1
Beijing struggles to keep up with a virus — and a nation on the move,1
One of B.C.'s biggest health regions hasn't been releasing COVID-19 recoveries for a week,1
Renfrew County paramedics testing for COVID-19 at home,1
"66 new cases of COVID-19 identified in B.C., bringing total to 725",1
Worried about eviction? Not sure if you can evict someone? Here's where things stand in Alberta,1
North Korea fires 2 unidentified projectiles into its eastern sea,1
"Alberta to send personal protective equipment to Ontario, Quebec, B.C.",1
"Kwanlin Dün First Nation election going ahead, with extra precautions",1
"What you need to know about COVID-19 in Alberta on Monday, March 30",1
'This is a serious moment in our history': Alberta Premier Jason Kenney declares public health emergency,1
Are physical distancing measures giving bikes a new lease on life?,1
"Province looks for hotels, accommodations for Manitobans during COVID-19 pandemic",1
How can non-essential businesses operate? Manitoba public health officials clarify,1
P.E.I. announces $50M loan assistance program for tourism operators,1
"Alberta fielding hundreds of COVID-19 violation complaints each day, health minister says",1
Fluevog designs 'The Dr. Henry' shoe inspired by B.C.'s provincial health officer,1
Ontario wants long-term care homes to step up screening after B.C. man dies of COVID-19,1
'Did he die of neglect?': Daughter of Herron resident can't find out if dead were tested for COVID,1
Yukon MLAs pare down agenda to pass key budget bills faster,1
Sick passenger removed from WestJet plane in Winnipeg after flight from Vancouver,1
"No masks, parking spots, or people says Windsorite teaching in South Korea amid COVID-19",1
"Toronto has 3,682 cases of COVID-19 with 181 deaths, but curve is flattening, city says",1
"Trump's fans were shrugging off COVID-19. Now it's a war, and he's their leader",1
Health-care workers remain on guard despite promising signs,1
Former Winnipegger living in China relieved quarantine is ending,1
COVID-19 cases confirmed at 3 Alberta meat-packing plants,1
N.W.T. lab now producing hand sanitizer for front-line government workers,1
"P.E.I. nurse 'overwhelmed' with surprise delivery from anonymous donor, Summerside business",1
Premiers say 'no' to Emergencies Act in letter,1
"COVID-19 prompts flood of people to write, change their wills — but quarantine measures are getting in the way",1
"Efforts to stop coronavirus 'greatest fight of our time,' says health minister as B.C. cases rise to 424",1
Masks and temperature checks now mandatory at Ontario jails for all staff and visitors,1
"Saskatchewan hotels offer discount rooms to doctors, nurses wanting to isolate during COVID-19",1
Students with out-of-date immunization records won't be suspended this spring,1
Serology testing expected to shed new light on extent of COVID-19 infections in B.C.,1
"66 new cases of COVID-19 identified in B.C., bringing total to 725",1
Worried about eviction? Not sure if you can evict someone? Here's where things stand in Alberta,1
Moncton family with 3 COVID-19 cases pins hopes on plasma treatment for mother in ICU,1
"Under shadow of COVID-19, Island potato growers face uncertain season",1
CBRM's struggle with virtual council meetings may be over,1
Beijing struggles to keep up with a virus — and a nation on the move,1
Renfrew County paramedics testing for COVID-19 at home,1
"Alberta fielding hundreds of COVID-19 violation complaints each day, health minister says",1
'Bunch of yahoos': Ontario premier slams anti-lockdown protesters at Queen's Park,1
Canada to cut number of troops in Ukraine due to COVID-19,1
"Ontario allows alcohol delivery, takeout with food orders in light of COVID-19",1
"COVID-19 on P.E.I.: What's happening Monday, April 27",1
Calgary airport will remain open to international flights but predicts big financial hit,1
University of Waterloo warns students and staff of COVID-19 phishing scam,1
Sarnia-area taxi driver tests positive for COVID-19 prompting Lambton Health call-out,1
How to safely shop for groceries in a global pandemic,1
Union calls North Preston COVID-19 assessment clinic 'subpar',1
Sask. researchers team up with local companies to make hand sanitizer,1
Champagne advises Canadians to leave China by commercial means as repatriation effort continues,1
"Mont1 police suspect hate-crimes after vandals hit Buddhist temples, Chinatown",1
"What you need to know about COVID-19 in Alberta on Wednesday, March 25",1
Ontario home for adults with disabilities pledges action after staff walk out over COVID-19,1
"Drag queens go digital, with gay bars closed indefinitely due to COVID-19",1
"5,000 tulip bouquets for veterans' events are now bringing a 'ray of sunshine' to hard-hit care homes",1
Whitehorse collective welcomes sidewalk audience for live art-making,1
4 new COVID-19 deaths in Leeds-Grenville-Lanark,1
"As COVID-19 deaths mount in long-term care homes, families demand more timely information",1
"Hamilton police officer, Six Nations officer test positive for COVID-19",1
Lawyers for Greg Fertuck to apply for bail on first-degree murder charge,1
Manitoba First Nations ask defence minister to set up military hospital,1
"COVID-19 in Quebec: As number of cases climbs past 4,000, Legault warns of protective gear shortage",1
E-learning in Ontario: Follow this family as they adjust to school at home (Day 1),1
"Sagkeeng First Nation declares state of emergency, bars non-band members due to COVID-19",1
"1 new case of COVID-19 confirmed on P.E.I., bringing total to 26",1
"Toronto has total of 3,546 COVID-19 cases",1
Recounting a devastating week in North America's biggest oil play,1
Libraries and leisure centres closing in Saskatoon as COVID-19 forces cancellations across province,1
Renfrew County paramedics testing for COVID-19 at home,1
Beijing struggles to keep up with a virus — and a nation on the move,1
Canada to cut number of troops in Ukraine due to COVID-19,1
All calls to 911 screened to protect Sudbury first responders from exposure to COVID-19,1
Masks and temperature checks now mandatory at Ontario jails for all staff and visitors,1
Thunder Bay Porter Airlines crew to receive emergency wage subsidy amid COVID-19,1
How to safely shop for groceries in a global pandemic,1
"Mont1 police suspect hate-crimes after vandals hit Buddhist temples, Chinatown",1
300 Cache Creek residents on evacuation alert due to fear of flooding,1
Mannequin house party is the social distancing event of the season in Keremeos,1
Nunavut schools closed to students for rest of school year,1
CBC Windsor April 25 COVID-19 update: Health Unit provides safe transit guidelines,1
2 deaths under investigation at park hosting homeless camp in Victoria,1
CBC Windsor April 21 COVID-19 update: 4 more people have died,1
"Calgary, Edmonton restaurant reservations drop as much as 48% amid COVID-19 pandemic",1
"Canada's economy grew at 0.3% pace in fourth quarter, slowest level in almost 4 years",1
'Unprecedented times' could mean unprecedented options on the table to aid provinces,1
COVID-19 lessons: How to ensure we don't forget the 1ly important stuff when we move past the pandemic,1
7 p.m. salute to health-care workers spreads to New Westminster,1
Manitoba universities told to cut costs by up to 30% to help province endure pandemic,1
Public health orders 5 retirement homes to improve infection control as city has no new cases,1
TSX shut down for 'technical halt' as stock markets sell off,1
"Ontario stops child-care centres from collecting payments amid COVID-19, protects spots",1
"Nova Scotia reports 32 new COVID-19 cases on Wednesday, total is now 549",1
Champagne advises Canadians to leave China by commercial means as repatriation effort continues,1
"Michigan deaths cross 2,000 but hospitals say virus cases flattening",1
What can provinces that haven't yet had a COVID-19 case do to prepare?,1
"E.T., The Color Purple cinematographer Allen Daviau dies of COVID-19 complications",1
N.W.T. has a new 811 hotline for people's COVID-19 questions,1
Many northern B.C. residents face long drives to access emergency dental care,1
Hardliners win all seats for Tehran in parliamentary vote,1
E-learning in Ontario: Follow this family as they adjust to school at home (Day 1),1
What can provinces that haven't yet had a COVID-19 case do to prepare?,1
"Officials suspend personal visits with inmates in Ontario, federal prisons over COVID-19 concerns",1
"As Manitoba cases jump by 25 in a day, top doctor says 'it's not too late' to slow the spread of COVID-19",1
Kelowna golf courses reopen with new protocols but health officials say it's not a great idea,1
Foothills maternity staff test positive for COVID-19,1
"Misinformation may make disease outbreaks worse, researchers say",1
Vancouver school board to reopen select programs for students with high learning needs,1
No 14-day isolation for some healthcare workers returning to Canada,1
Winnipeg man says he was told by hospital COVID-19 test results could take up to 14 days,1
"Wash hands, sneeze into sleeves, disinfect surfaces to reduce COVID-19 risk: WECHU",1
Eastern Ontario officials warn more COVID-19 restrictions could be coming,1
"Drag queens go digital, with gay bars closed indefinitely due to COVID-19",1
Lawyers for Greg Fertuck to apply for bail on first-degree murder charge,1
"Hamilton police officer, Six Nations officer test positive for COVID-19",1
Ontario declares community gardens essential source of fresh food,1
Families say AHS too slow to test asymptomatic long-term care residents,1
7 p.m. salute to health-care workers spreads to New Westminster,1
Sask. reopen plan promises 'increased testing' for COVID-19 but offers no details,1
N.S. waiving extra prescription fees during COVID-19 for pharmacare clients,1
COVID-19 brings financial and physical worry for fish harvesters,1
"Canada's economy grew at 0.3% pace in fourth quarter, slowest level in almost 4 years",1
"Chief medical officer says park use during outbreak OK, with precautions",1
"Air Canada to lay off 16,500 employees amid pandemic-related flight cancellations",1
'Nobody went out and intentionally spread this': No order broken in Caul's cluster,1
Navy crews sequestered in a Halifax hotel to reduce COVID-19 risks before departure,1
Thunder Bay 3D printers producing PPE for health care workers,1
COVID-19 lessons: How to ensure we don't forget the 1ly important stuff when we move past the pandemic,1
'Unprecedented times' could mean unprecedented options on the table to aid provinces,1
Community clinic in Scarborough plans to open field tent for primary care this week,1
Here's a list of Quebec's long-term care homes with confirmed COVID-19 cases,1
Lawyers call for courts to dramatically reduce number of people on remand,1
"Shed handshakes for smiles and foot taps to avoid COVID-19 risk, doctors say",1
"Hamilton police officer, Six Nations officer test positive for COVID-19",1
Lawyers for Greg Fertuck to apply for bail on first-degree murder charge,1
"Puzzle pandemonium: Local stores selling more jigsaws, games during pandemic",1
What can provinces that haven't yet had a COVID-19 case do to prepare?,1
"Wash hands, sneeze into sleeves, disinfect surfaces to reduce COVID-19 risk: WECHU",1
Scott's Nursery not ready for physical distancing yet,1
Calgary Filipinos use power of music to boost Covid-19 fundraising,1
"A look inside the finances of Dominion Diamonds, the mine company now under court protection",1
'Let's do something crazy': Teens coach parents through TikTok dance challenges during isolation,1
Concerns grow about supply of drugs for COVID-19 patients on ventilators,1
Families with members stuck in China call for third Canadian rescue flight,1
Mobile medical unit to house inmates sick with COVID-19 at Abbotsford Hospital,1
"Air Canada to lay off 16,500 employees amid pandemic-related flight cancellations",1
COVID-19 'is threatening to us': Past epidemic leaves survivors at risk,1
'Nobody went out and intentionally spread this': No order broken in Caul's cluster,1
Navy crews sequestered in a Halifax hotel to reduce COVID-19 risks before departure,1
Canada asks Iran to postpone download of Flight 752 black boxes due to COVID-19,1
Sports fan Brent Roussin suits up for defence in Manitoba's COVID-19 fight,1
"COVID-19 in Quebec: Death toll surpasses 1,000; 850 of dead were seniors in care",1
"Officials suspend personal visits with inmates in Ontario, federal prisons over COVID-19 concerns",1
CBC Windsor April 21 COVID-19 update: 4 more people have died,1
How Quebec's nursing homes became ground zero for COVID-19,1
Canada didn't agree to specific oil cuts in G20 meeting: minister,1
Get informed on the top stories of the day in one quick scan,1
P.E.I. oyster sales dropped to zero when pandemic hit,1
Town hall meeting in Thunder Bay answers public's questions on COVID-19,1
All for nothing? COVID-19 crushes dreams of Quebec Olympic athletes,1
"Calgary, Edmonton restaurant reservations drop as much as 48% amid COVID-19 pandemic",1
"COVID-19 in Quebec: Death toll surpasses 1,000; 850 of dead were seniors in care",1
TSX shut down for 'technical halt' as stock markets sell off,1
CBC Windsor April 21 COVID-19 update: 4 more people have died,1
115 people have now died of COVID-19 in Toronto,1
Vulnerable groups need special support during COVID-19: advocates,1
"Life under lockdown: On Sable Island, physical distancing is easy; staying in touch is hard",1
"Virus concerns close doors at Armani, but other Milan Fashion Week shows go on",1
Sudbury mayor gets tested for COVID-19,1
Saint John awaits COVID-19 impact on cruise ship season,1
"'Save lives': Calgarians urged to enjoy quiet streets, less busy parks",1
4 major Canadian grocers give front-line workers a raise during COVID-19 pandemic,1
"Hands on the computer, not the patient: Physiotherapists adapt to offer virtual care during pandemic",1
Here's a list of Quebec's long-term care homes with confirmed COVID-19 cases,1
"Never mind COVID-19, half of you aren't even washing your hands after going to the bathroom",1
Here's some ways Calgarians are helping each other get through the COVID-19 emergency,1
"'Get us the hell off': Nearly 250 Canadians aboard ship with passengers, crew exhibiting flu-like symptoms",1
"Pandemic restrictions have improved Vancouver air quality, but can the clean air last?",1
"Cases of COVID-19 identified in Manitoba remain at 20, after previous case ruled out",1
Ministers share messages of hope through online Easter services,1
Get informed on the top stories of the day in one quick scan,1
Drive-thru COVID-19 testing to begin in Hamilton this weekend,1
"No new cases of COVID-19 in Manitoba, top doctor says",1
How Quebec's nursing homes became ground zero for COVID-19,1
Canada didn't agree to specific oil cuts in G20 meeting: minister,1
"Physical distancing making a difference, Ottawa health officials say",1
Over 100 staff at Thunder Bay Regional Health Sciences Centre off work due to COVID-19,1
"""We are still behind in the curve here,"" says head of Northwestern Health Unit",1
Mobile medical unit to house inmates sick with COVID-19 at Abbotsford Hospital,1
Victoria harbour braces for $70 million hit to economy,1
Victoria harbour braces for $70 million hit to economy,1
Calgary family stranded in Wuhan 'relieved' as Canadian airlift announced,1
Calgary Filipinos use power of music to boost Covid-19 fundraising,1
"A look inside the finances of Dominion Diamonds, the mine company now under court protection",1
'Let's do something crazy': Teens coach parents through TikTok dance challenges during isolation,1
Easter dinners will be 'to-go' as Hamilton charities adapt traditional offering for COVID-19,1
"Essential workers lose emergency daycare, despite COVID-19 plan",1
"Waterloo region's universities, college gather up supplies to donate to healthcare workers",1
"5 new COVID-19 cases in N.L., bringing total to 252",1
"Coroner orders sweeping changes to avoid 'sad scenes' like those in Italy, U.S.",1
"'Save lives': Calgarians urged to enjoy quiet streets, less busy parks",1
4 major Canadian grocers give front-line workers a raise during COVID-19 pandemic,1
Manitoba Marathon postponed due to COVID-19,1
N.W.T. health official says territory already in pandemic planning mode for COVID-19,1
Here's some ways Calgarians are helping each other get through the COVID-19 emergency,1
"'Get us the hell off': Nearly 250 Canadians aboard ship with passengers, crew exhibiting flu-like symptoms",1
"Cases of COVID-19 identified in Manitoba remain at 20, after previous case ruled out",1
"Regina mayor disappointed province rescinded local restrictions on stores, gatherings",1
Victoria harbour braces for $70 million hit to economy,1
Victoria harbour braces for $70 million hit to economy,1
California utility to plead guilty to 84 counts of involuntary manslaughter in 2018 wildfires,1
"Waterloo region's universities, college gather up supplies to donate to healthcare workers",1
"What you need to know about COVID-19 in Alberta on Monday, March 23",1
Easter dinners will be 'to-go' as Hamilton charities adapt traditional offering for COVID-19,1
"Never mind COVID-19, half of you aren't even washing your hands after going to the bathroom",1
Celebrating a century: 3 Edmontonians celebrate turning 100 during COVID-19 pandemic,1
"Despite OPEC oil production cut, N.L. has not been asked to curb production, Ball says",1
Drive-thru screening site closes with opening of Brewer facility,1
Ottawa families evacuating Wuhan relieved to be on their way home,1
"Essential workers lose emergency daycare, despite COVID-19 plan",1
"COVID-19 in Quebec: Doctors answer call for help but situation still critical, Legault says",1
'It breaks my heart': Doug Ford's mother-in-law in Toronto care home with COVID-19 outbreak,1
B.C. trial lawyers warn COVID-19 closures creating crisis in court system,1
Canadian publishers turn to e-book discounts to entice readers amid COVID-19,1
Advocates ask province to support young people who 'age out' of care during pandemic,1
Physical distancing requirements raise new and old concerns for Manitobans with disabilities,1
Live lobster shipment from Nova Scotia to China resumes,1
What you need to know about COVID-19 in Quebec on Friday,1
"N.W.T. hands out $1.6M for COVID-19 business loans, but rejects nearly a third of applicants",1
"Quarantine diaries: Teaching, and interacting, through a screen",1
"Visitors steal away to B.C.'s small towns, even as locals beg them to stay home",1
B.C. judge grapples with parenting time for nurse who saw COVID-19 patient,1
'We are putting the entire public at risk': Doctors say shelters need urgent help with COVID-19 response,1
'François Lego' stars in Quebec City couple's stop-motion tribute to health-care workers,1
"What you need to know about COVID-19 in Alberta on Friday, March 27",1
Windsorite launches Facebook group matching health-care workers with RVs to stay in,1
Ottawa boosts student job wage subsidy to 100% as March unemployment data expected to shatter record,1
Saint John awaits COVID-19 impact on cruise ship season,1
This Windsor restaurant is helping families eat healthy during COVID-19,1
Thunder Bay health unit asks PDAC mining conference attendees to self-monitor for COVID-19 symptoms,1
"Despite OPEC oil production cut, N.L. has not been asked to curb production, Ball says",1
Iran's hardliners take early lead in Tehran in parliamentary vote,1
Early childhood educators told to reopen for kids of essential workers or risk losing payment,1
'It breaks my heart': Doug Ford's mother-in-law in Toronto care home with COVID-19 outbreak,1
The Good Doctor donates TV show's protective equipment,1
Why this B.C. potato farmer says you are smart to plant spuds during the COVID-19 pandemic,1
Manitoba looking for locally made solution to N95 mask shortage,1
Celebrating a century: 3 Edmontonians celebrate turning 100 during COVID-19 pandemic,1
"Live from the Rock Folk Festival 2020, near Thunder Bay, cancelled due to COVID-19 pandemic",1
This Windsor restaurant is helping families eat healthy during COVID-19,1
Why this B.C. potato farmer says you are smart to plant spuds during the COVID-19 pandemic,1
Manitoba looking for locally made solution to N95 mask shortage,1
The Good Doctor donates TV show's protective equipment,1
"Local artists, musicians staying creative during COVID-19",1
Tourism operators hope more relief on the way,1
Early childhood educators told to reopen for kids of essential workers or risk losing payment,1
B.C. to expand 211 service to match seniors with services during COVID-19 pandemic,1
"5 new deaths from COVID-19 reported in B.C., total cases now at 1,410",1
"Jasper, Banff among the Canadian hotspots seeing trip cancellations from Chinese tourists",1
Sask. health says it has contained province's 1st presumptive positive COVID-19 case,1
"Northern Cape Breton snow crab fishers, processors adjust to COVID-19 restrictions",1
What life is like now for 3 people with brain injuries — and their loved ones,1
Lovers in a dangerous time: Dating during a pandemic comes with baggage,1
Cape Breton lawyer raises concerns over impact of COVID-19 on custody disputes,1
Ottawa women plead for help getting loved ones out of Wuhan,1
Get informed on the top stories of the day in one quick scan,1
Drive-thru COVID-19 testing to begin in Hamilton this weekend,1
"No new cases of COVID-19 in Manitoba, top doctor says",1
"Ontario lost 400,000 jobs in March, but more dire figures may still be on the way",1
"Calgary libraries shuttered, but online they're bustling",1
'More tools in the toolbox': Yukon declares state of emergency over COVID-19 pandemic,1
Workers Compensation Board to give $37M surplus back to employers,1
Experts alarmed as recipes for homemade hand sanitizer proliferate online,1
Regina city council votes to close retail stores in response to COVID-19,1
'It's incredibly disrespectful' Killarney residents say as tourists flout COVID-19 rules,1
Another COVID-19 death brings total to 10 in Nova Scotia,1
'Protect our elders': Six Nations building barricades to block outsiders amid COVID-19,1
Union threatens to file grievance over Ekati Diamond Mine suspension,1
"U.S. believes Robert Levinson, ex-FBI agent who vanished in Iran, has died",1
'I've become a detective:' How Hamilton's public health team tracks down people with COVID-19,1
Flight carrying Canadian cruise passengers who tested negative for coronavirus on way home,1
Is love non-essential? Windsor-Detroit couple readies for border restrictions,1
"What you need to know about COVID-19 in Alberta on Friday, March 20",1
How long does the virus stay in your beard? Your COVID-19 questions answered,1
Get informed on the top stories of the day in one quick scan,1
22nd person dies of COVID-19 in Ottawa,1
Manitoba opens up COVID-19 testing to include 'quite vast' list of essential services workers,1
"Toronto landlord still issuing eviction notices, tenants say",1
"5 new COVID-19 cases in N.L., bringing total to 252",1
"Hundreds turn out for contact-free, drive-in movie night in Redcliff, Alberta",1
"N.W.T. deputy chief public health officer hired, 'task force' created to help enforce COVID-19 protocols",1
Association head says it's up to individual daycares to decide whether to charge fees,1
Get informed on the top stories of the day in one quick scan,1
The long haul: Ottawa trucker riding out pandemic on increasingly inhospitable highways,1
"Province allowing parents, travel companies to sort out school trips amid COVID-19 outbreak",1
"1,480 city workers lose their jobs as Halifax slashes workforce",1
Is love non-essential? Windsor-Detroit couple readies for border restrictions,1
"Yellowknife finds unexpected $6.7M in 2019 audit, could it be spent on COVID-19 relief?",1
"What you need to know about COVID-19 in Alberta on Friday, March 20",1
"5,000 tree planters heading to B.C.'s forests, despite pandemic",1
French River resort owner considers COVID-19 the latest 'plague' on northern tourism,1
"A '1ly weird new normal': Parents, students grapple with learning at home amid pandemic",1
Ottawa women plead for help getting loved ones out of Wuhan,1
Alberta plan to use smartphones to enforce quarantines raises privacy questions,1
How Saskatoon hospitals are preparing for a surge in COVID-19 cases,1
"Grocery staff say they're working with constant 'degree of fear' over health, wages during pandemic",1
Doctors association suing Alberta government for alleged breach of charter rights,1
"How a pandemic struck a British PM and changed the world. No, not this one",1
What national COVID-19 modelling can tell us — and what it can't,1
'Do the little bit I can': Wuhan-born woman raises funds to help hospitals back home,1
Elite athletes get creative in isolation as their Tokyo Olympics dreams stall,1
"Toronto landlord still issuing eviction notices, tenants say",1
PPE shortage the biggest worry ahead of expected COVID-19 surge,1
Stampede cancellation will rip about $500M from Alberta economy,1
Sask. health says it has contained province's 1st presumptive positive COVID-19 case,1
Cape Breton lawyer raises concerns over impact of COVID-19 on custody disputes,1
Bored and abandoned: Canadians trapped in Wuhan say lockdown is a balance of tedium and anxiety,1
Why is LHSC putting cancer patients in hotel suites with strangers during a pandemic?,1
Some N.S. nursing homes end window visits amid COVID-19 concerns,1
Alberta plan to use smartphones to enforce quarantines raises privacy questions,1
How Saskatoon hospitals are preparing for a surge in COVID-19 cases,1
A COVID-19 smackdown: why rule breakers need to be punished,1
Working while sick: some Nova Scotians can't afford a day off,1
Emergency department visits are down — and this is not a good thing,1
Teachers upset about reporting to empty classrooms during COVID-19 pandemic: union,1
"'We'll just work harder' after Boston seafood show postponed, says P.E.I. company",1
"How medical professionals, bakers and florists are making an impact during the COVID-19 pandemic",1
Queen Elizabeth marks 94th birthday without fanfare,1
The pleasure and peril of snitching on your neighbours during a pandemic,1
2 more cases of COVID-19 confirmed in Thunder Bay area,1
Producers postpone release of 007 film No Time to Die,1
Elite athletes get creative in isolation as their Tokyo Olympics dreams stall,1
"Toronto landlord still issuing eviction notices, tenants say",1
Canada's elected leaders exhibit a woeful lack of digital engagement - now is the time to change that,1
Several Winnipeg medical supply stores sold out of face masks,1
Why B.C. is flattening the COVID-19 curve while numbers in central Canada surge,1
Dauphin's Countryfest cancelled for this year due to COVID-19; Folk Fest-sponsored spring shows pushed back,1
"Florists, flower farmers dealing with fallouts from COVID-19",1
"N.W.T. deputy chief public health officer hired, 'task force' created to help enforce COVID-19 protocols",1
Emergency department visits are down — and this is not a good thing,1
Beltline urges city to make walking 'safe and comfortable' with physical distancing,1
Vancouver Island community reveals short-term plan to help homeless during COVID-19 pandemic,1
National parks closing to visitors amid COVID-19 pandemic as Parks Canada says 'stay home',1
"COVID-19 could hit Nunavut harder than elsewhere, says territory's top doctor",1
Windsor postpones Ward 7 byelection due to COVID-19 concerns,1
'It was a hell of a fight for all of us': B.C. logging town emerges from months-long strike to face COVID-19,1
"Local artists, musicians staying creative during COVID-19",1
Tourism operators hope more relief on the way,1
"Mental health group warns of 'echo pandemic' among traumatized health workers, vulnerable Canadians",1
Get informed on the top stories of the day in one quick scan,1
New advice for N.W.T. residents: Wear a face mask when in public,1
"LaSalle Strawberry Festival cancelled, while Corn Fest sits on chopping block",1
Naturopaths warned about 'potentially harmful' COVID-19 claims after B.C. councillor's post,1
"Keeping children out of school might be doing more harm than good, say Quebec pediatricians",1
Can I clean and reuse my N95 mask? Your COVID-19 questions answered,1
"NLers fighting to get home, while an Italian exchange student is hoping to stay",1
Saskatoon suspends sports field rentals until the end of June,1
Get informed on the top stories of the day in one quick scan,1
"COVID-19 on P.E.I.: What's happening Sunday, April 26",1
Stampede cancellation will rip about $500M from Alberta economy,1
CBC London's most-read stories of the past week,1
Grocery stores scrambling to keep up with online orders,1
Northumberland Ferries delays P.E.I.-N.S. service until at least June 1,1
"2 new cases of COVID-19 detected, 2 more people hospitalized",1
Windsor police officer has recovered from COVID-19,1
"Air Canada suspends flights between Yellowknife and Calgary, Vancouver",1
Working while sick: some Nova Scotians can't afford a day off,1
"COVID-19 outbreak led to 'unprecedented' health-care response in High River, officials say",1
'Do the little bit I can': Wuhan-born woman raises funds to help hospitals back home,1
"'We'll just work harder' after Boston seafood show postponed, says P.E.I. company",1
Harness drivers thankful to be racing at Woodbine Mohawk Park during pandemic,1
'Unbelievable': Some Sask. dentists outraged province's state of emergency doesn't ban optional dentistry,1
Sask. projects revenue loss of $1B to $3B as province faces 'pandemic deficit',1
Producers postpone release of 007 film No Time to Die,1
B.C. declares provincial state of emergency to respond to COVID-19,1
"St. John's hiring summer staff, but mayor says programming may not happen",1
Can I clean and reuse my N95 mask? Your COVID-19 questions answered,1
"Situation normal in Alberta's emergency rooms, but ER doctors braced for worst",1
Medical supply shortage leaves groups scrambling in bid to help Chinese hospitals,1
Cluster of COVID-19 cases confirmed on Cormorant Island off the B.C. Central Coast,1
Doctors investigate rare COVID-19 symptoms in effort to move quickly from anecdotes to science,1
Upper Room Soup Kitchen 'taking every precaution' to get meals to clients during pandemic,1
PPE shortage the biggest worry ahead of expected COVID-19 surge,1
Canadian border officials halt most deportations in face of COVID-19,1
